u,v,key,osmid,highway,oneway,reversed,length,bridge,name,ref,lanes,maxspeed,tunnel,width,est_width,access
1281072879,5938349497,0,112773926,unclassified,False,False,74.41764755642686,,,,,,,,,
1281072879,1281099689,0,628966487,tertiary,False,False,916.9013599659944,,珠洲道路,,2,,,,,
1281072879,5938349503,0,628966487,tertiary,False,True,86.72586912869153,,珠洲道路,,2,,,,,
1281072883,1281073308,0,112772864,unclassified,False,False,862.4723216455584,,,,,,,,,
1281072920,5106598465,0,112773359,trunk,False,False,63.18189706554263,,国道249号,249,2,40,,,,
1281072954,1281136929,0,112770897,tertiary,False,False,613.6392372370077,,,,,,,,,
1281072954,1281089528,0,112773580,tertiary,False,True,267.74078782600344,,,,,,,,,
1281072954,1281069066,0,"[1251402307, 1251402308, 112771167, 112774615]",unclassified,False,False,1088.9899648614717,yes,,,,,,,,
1281073057,11492472150,0,112770673,tertiary,False,True,63.651061107689884,,,,,,,,,
1281073057,11492472148,0,112771196,residential,False,False,67.98144088519346,,,,,,,,,
1281073057,1281074987,0,"[112772552, 1237455446]","['tertiary', 'unclassified']",False,False,795.1727920427647,,,,,,,,,
1281073188,1281075883,0,112771677,residential,False,False,371.2924239707662,,,,,,,,,
1281073188,1281116790,0,112771677,residential,False,True,165.0158764037381,,,,,,,,,
1281073188,1281075237,0,1237252550,residential,False,False,167.89208964634602,,,,,,,,,
1281073196,10874967740,0,112771306,residential,False,True,134.72098024332013,,,,,,,,,
1281073196,1281075988,0,112771640,residential,False,True,120.78781406181648,,,,,,,,,
1281073196,1281136653,0,112771724,residential,False,False,118.86940828719172,,,,,,,,,
1281073196,1281135206,0,112772716,residential,False,True,268.97493360984845,,,,,,,,,
1281073213,11491744445,0,1237272476,unclassified,False,True,138.25666175887454,,,,,,,,,
1281073213,1281085457,0,1317538757,trunk,False,False,45.952442904887924,,国道249号,249,2,40,,,,
1281073213,9526120770,0,1317538757,trunk,False,True,292.3980832905604,,国道249号,249,2,40,,,,
1281073217,8594055335,0,112773244,unclassified,False,True,25.093446428157687,,,,,,,,,
1281073217,8594055342,0,112771943,unclassified,False,False,52.803113590081765,,,,,,,,,
1281073217,1281093037,0,112774011,unclassified,False,False,117.04166959423745,,,,,,,,,
1281073279,1281081743,0,112773004,unclassified,False,True,91.03781354460254,,,,,,,,,
1281073279,5265257576,0,544706128,residential,False,False,42.400699758847345,,,,,,,,,
1281073279,5265257575,0,112773004,unclassified,False,False,132.54198402588727,,,,,,,,,
1281073294,1281069231,0,112773405,residential,False,True,49.11736481897621,,,,,,,,,
1281073294,1281100602,0,112770694,residential,False,True,171.5158451041631,,,,,,,,,
1281073294,1281085484,0,112772032,residential,False,False,58.19761082629001,,,,,,,,,
1281073308,1281072883,0,112772864,unclassified,False,True,862.4723216455586,,,,,,,,,
1281073308,1281134904,0,112774948,residential,False,False,140.46253614461097,,,,,,,,,
1281073308,1281086168,0,112774948,residential,False,True,43.69290134823712,,,,,,,,,
1281073333,1281121552,0,112773474,unclassified,False,False,272.4512052981268,,,,,,,,,
1281073333,1281111806,0,112773597,unclassified,False,True,293.60083709448037,,,,,,,,,
1281073333,1281134824,0,112773984,unclassified,False,True,62.69797590915461,,,,,,,,,
1281073417,1281070188,0,112773948,tertiary,False,False,55.37017382957715,,,,2,,,,,
1281073417,1281103144,0,112772598,unclassified,False,True,538.3417600941613,,,,,,,,,
1281073417,1281070598,0,112773948,tertiary,False,True,548.1071857601257,,,,2,,,,,
1281073418,1281101973,0,"[112770792, 1237187449, 1237187450, 112770413]",secondary,False,"[False, True]",356.9719131413136,yes,大屋杉山線,279,,,,,,
1281073418,1281073422,0,112771409,secondary,False,False,141.04505580113894,,大屋杉山線,279,,,,,,
1281073418,1281080805,0,"[112773865, 1237281990, 1237281991]",tertiary,False,True,134.46431963395415,yes,,,2,,,,,
1281073422,1281130168,0,112770700,unclassified,False,False,539.8755484671951,,,,,,,,,
1281073422,1281112096,0,112771409,secondary,False,False,356.32434399229965,,大屋杉山線,279,,,,,,
1281073422,1281073418,0,112771409,secondary,False,True,141.04505580113894,,大屋杉山線,279,,,,,,
1281073554,1281136933,0,112771121,unclassified,False,False,197.7249024425261,,,,,,,,,
1281073678,1281127364,0,112770406,tertiary,False,False,312.2298089462751,,国道249号旧道,,2,40,,,,
1281073678,11491870709,0,112770406,tertiary,False,True,32.48700650817139,,国道249号旧道,,2,40,,,,
1281073678,1281147208,0,112772254,tertiary,False,True,79.35885437508935,,,,,,,,,
1281073679,1281071457,0,"[112773522, 112770806]",tertiary,False,"[False, True]",150.82262584093797,,,,,,,,,
1281073679,1281135275,0,1237257484,primary,False,False,180.8854421077225,,折戸飯田線,52,2,,,,,
1281073679,1281086015,0,"[112771468, 1237257483, 1237257484]",primary,False,"[False, True]",769.012717600798,,折戸飯田線,52,2,,,,,
1281073698,11493810034,0,112770420,residential,False,True,3.984938786970782,,,,,,,,,
1281073698,1281077357,0,112770420,residential,False,False,246.92716880020208,,,,,,,,,
1281073698,1281141246,0,"[112770451, 739835517, 739835518]",residential,False,False,166.6306878924197,yes,,,,,,,,
1281073723,11492068257,0,112770454,trunk,False,True,70.90672923221055,,国道249号,249,2,60,,,,
1281073723,6909369378,0,112772886,residential,False,False,14.810570422931441,,,,,,,,,
1281073723,11492273206,0,112770454,trunk,False,False,52.518857784434,,国道249号,249,2,60,,,,
1281073873,1281143000,0,112773529,unclassified,False,False,337.5608504218478,,,,,,,,,
1281073877,1281094243,0,112773731,residential,False,False,333.96456583946815,,,,,,,,,
1281074058,1281071888,0,112770799,tertiary,False,False,151.55419130288416,,,,2,,,,,
1281074058,10980192748,0,372756866,unclassified,False,True,227.21667814058964,,,,,,,7,,
1281074058,1281147208,0,372756867,unclassified,False,False,531.3325733795915,,,,,,,7,,
1281074079,1281075619,0,112771143,unclassified,False,False,12.050418710075807,,,,,,,,,
1281074079,1281092177,0,112773728,trunk,False,False,21.66136477707201,,国道249号,249,2,50,,,,
1281074079,11486765638,0,112773728,trunk,False,True,215.9879166161286,,国道249号,249,2,50,,,,
1281074111,1281143890,0,112773142,unclassified,False,False,242.9553260044145,,,,,,,,,
1281074111,1281094461,0,112774893,unclassified,False,True,32.279026862509895,,,,,,,,,
1281074111,1281146035,0,112774980,unclassified,False,True,343.42976492616646,,,,,,,,,
1281074154,1281105935,0,112770846,unclassified,False,False,570.4982952197093,,,,,,,,,
1281074227,11492801828,0,112771139,unclassified,False,False,94.90472065504248,,,,,,,,,
1281074227,1281088723,0,464726853,primary,False,False,182.61315081258107,,大谷狼煙飯田線,28,2,,,,,
1281074227,1281146035,0,464726853,primary,False,True,22.97093495394679,,大谷狼煙飯田線,28,2,,,,,
1281074237,1281107255,0,112770525,unclassified,False,False,204.55239076843608,,,,,,,,,
1281074237,1281143367,0,112771035,unclassified,False,True,255.33937603269032,,,,,,,,,
1281074237,1281143367,1,112774335,residential,False,False,200.6646481904173,,,,,,,,,
1281074290,1281086863,0,112770379,residential,False,False,164.65422778127146,,,,,,,,,
1281074290,1281148021,0,112771618,tertiary,False,False,99.4866075883553,,,,2,,,,,
1281074290,10874967763,0,112771618,tertiary,False,True,87.4275570720632,,,,2,,,,,
1281074299,1281079623,0,"[926075753, 926075754, 112772620, 112770896, 112771283]",unclassified,False,"[False, True]",375.4642020850906,yes,,,,,,,,
1281074299,1281141300,0,112770896,unclassified,False,True,141.68940020208456,,,,,,,,,
1281074299,1281142667,0,"[112770995, 926075756, 926075757]",unclassified,False,False,271.38075595905906,yes,,,,,,,,
1281074342,1281078071,0,112770618,unclassified,False,False,336.3227407933585,,,,,,,,,
1281074342,1281110555,0,112772995,unclassified,False,False,195.03014404786595,,,,,,,,,
1281074342,1281090837,0,"[112773222, 112771152, 112770515, 112773335, 112771609]",unclassified,False,True,1768.8624484626282,,,,,,,,,
1281074355,1281115708,0,112770942,unclassified,False,True,153.63693108386687,,,,,,,,,
1281074355,1281100988,0,112771028,unclassified,False,False,163.97355525203423,,,,,,,,,
1281074355,1281094461,0,112772068,unclassified,False,False,103.81255064539926,,,,,,,,,
1281074393,1281085665,0,112771468,primary,False,False,426.0195662586838,,折戸飯田線,52,2,,,,,
1281074393,3763016424,0,112771468,primary,False,True,345.9273716915661,,折戸飯田線,52,2,,,,,
1281074393,11490267312,0,"[112772945, 112774061]","['unclassified', 'residential']",False,"[False, True]",311.56847030187913,,,,,,,,,
1281074468,1281102824,0,112772367,tertiary,False,False,174.87449144616212,,珠洲広域農道,,2,,,,,
1281074468,1281102824,1,"[112772889, 112773811]",residential,False,"[False, True]",277.5929168554924,,,,,,,,,
1281074468,1281093433,0,112772367,tertiary,False,True,209.2076896593709,,珠洲広域農道,,2,,,,,
1281074576,1281076069,0,464726853,primary,False,True,4.816698784484115,,大谷狼煙飯田線,28,2,,,,,
1281074576,1281146589,0,112774649,unclassified,False,False,164.33053275209295,,,,,,,,,
1281074576,11492594315,0,464726853,primary,False,False,34.09237338687151,,大谷狼煙飯田線,28,2,,,,,
1281074580,1281085256,0,112771937,secondary,False,False,129.90873873982426,,上黒丸大谷線,272,2,,,,,
1281074580,1281110206,0,"[112771937, 1330588285]","['secondary', 'unclassified']",False,"[False, True]",684.8547678011212,,上黒丸大谷線,272,2,,,,,
1281074580,1281142329,0,"[112772872, 112773539, 112774004]",unclassified,False,False,52.36649022311874,yes,,,,,,,,
1281074642,3762993765,0,464726847,tertiary,False,True,35.602969225795924,,,,2,,,,,
1281074642,1281101200,0,112770809,primary,False,True,294.68932943451074,,蛸島港線,12,,,,,,
1281074642,1281093513,0,112772239,primary,False,False,22.150947162426725,,蛸島港線,12,2,,,,,
1281074748,11491108669,0,"[112771549, 112770741, 112770406]",tertiary,False,"[False, True]",65.21887441688673,yes,国道249号旧道,,2,40,,,,
1281074748,1281084740,0,112770406,tertiary,False,True,169.12118582749338,,国道249号旧道,,2,40,,,,
1281074748,10980192742,0,112774784,unclassified,False,True,188.47100862762656,,,,,,,,,
1281074750,1281102512,0,"[112771537, 112770508, 112771887]",unclassified,False,"[False, True]",371.465454851034,,,,,,,,,
1281074750,1281094369,0,"[112771075, 112771532]",unclassified,False,True,487.8456216014494,,,,,,,,,
1281074750,1281141300,0,112772925,unclassified,False,False,345.85543087624535,,,,,,,,,
1281074759,1281108646,0,112771631,residential,False,False,78.07371610376845,,,,,,,,,
1281074760,1281146779,0,112770660,unclassified,False,True,42.58599023359652,,,,,,,,,
1281074760,1281130640,0,"[112771001, 112773722]",unclassified,False,False,1576.1812336482033,,,,,,,,,
1281074760,1281104851,0,112771659,unclassified,False,False,501.32387815720716,,,,,,,,,
1281074765,1281123728,0,112772401,unclassified,False,True,233.65775027476323,,,,,,,,,
1281074765,1281071874,0,112772867,unclassified,False,False,312.0506052156218,,,,,,,,,
1281074765,1281145697,0,112773020,unclassified,False,False,583.3101511090172,,,,,,,,,
1281074852,1281136835,0,112771504,unclassified,False,False,16.592687022373845,,,,,,,,,
1281074852,1281079955,0,"[112770541, 112774710]",unclassified,False,"[False, True]",186.86701895069524,,,,,,,,,
1281074852,1281079955,1,"[112771419, 112771391]",unclassified,False,True,173.76297874448812,,,,,,,,,
1281074876,1281147010,0,1235110984,tertiary,False,False,192.41325346298296,,,,2,,,,,
1281074876,1281134664,0,"[112770789, 1237196230, 112770503, 112771462, 1237194124, 1237192526, 112770607]",primary,False,False,1380.092208993944,yes,大谷狼煙飯田線,28,2,"['30', '40']",yes,,,
1281074876,1281101741,0,"[1237194121, 1237194122, 1237192526]",primary,False,True,317.38779538882716,,大谷狼煙飯田線,28,2,40,,,,
1281074880,1281101992,0,112772110,primary,False,False,7.105240268165973,,珠洲里線,40,2,,,,,
1281074880,1281144370,0,"[112772084, 112773717, 112771929, 112771643, 112771805]",residential,False,"[False, True]",578.7916743084228,yes,,,,,,,,
1281074880,11491585212,0,112772110,primary,False,True,123.13270058677305,,珠洲里線,40,2,,,,,
1281074917,1281140647,0,112774481,primary,False,False,159.57647439127487,,珠洲道路,26,2,60,,,,
1281074917,1281093209,0,112774481,primary,False,True,295.90262505337216,,珠洲道路,26,2,60,,,,
1281074917,1281069792,0,112774955,residential,False,True,114.09424322555552,,,,,,,,,
1281074925,1281121644,0,112770536,secondary,False,False,83.81493716796098,,粟津正院線,287,,,,,,
1281074925,1281142611,0,112770536,secondary,False,True,80.64435204725962,,粟津正院線,287,,,,,,
1281074925,1281136636,0,"[112771104, 112770385, 1236764346]",tertiary,False,True,437.2793286768183,yes,,,,,,,,
1281074941,11490276039,0,1238323816,unclassified,False,True,136.15188904881325,,,,,,,,,
1281074950,1281079232,0,1236929813,unclassified,False,False,66.96741683995909,,,,,,,,,
1281074950,1281146611,0,"[112773732, 112772424, 112774477, 112770511, 112771281, 112774869, 112772534, 112772888, 112772284]",unclassified,False,"[False, True]",4531.561816517813,,,,,,,,,
1281074950,1281082982,0,112774477,unclassified,False,True,128.34603898656127,,,,,,,,,
1281074987,1281097318,0,112770393,unclassified,False,True,138.0227364649314,,,,,,,,,
1281074987,1281123075,0,1237455446,unclassified,False,False,33.61722197692607,,,,,,,,,
1281074987,1281073057,0,"[112772552, 1237455446]","['tertiary', 'unclassified']",False,True,795.1727920427646,,,,,,,,,
1281075091,1281122080,0,1237186971,primary,False,False,72.87965581793547,,大谷狼煙飯田線,28,2,40,,,,
1281075091,1281122080,1,"[112770747, 112770446]",unclassified,False,True,244.37729175836805,,,,,,,,,
1281075091,11486225818,0,1237186971,primary,False,True,205.57565115927736,,大谷狼煙飯田線,28,2,40,,,,
1281075093,1281084063,0,112771165,unclassified,False,False,679.0856171658968,,,,,,,,,
1281075093,1281147985,0,112771502,unclassified,False,True,274.9401436004933,,,,,,,,,
1281075093,1281088339,0,112773912,unclassified,False,False,140.06152175633218,,,,,,,,,
1281075126,1281133374,0,"[112771552, 112770915, 923272650, 923272651, 923281302, 923281303, 112773598]",secondary,False,True,1730.3876314493625,yes,上黒丸大谷線,272,2,,,,,
1281075126,1281076491,0,"[112773857, 923272652, 923272653]",unclassified,False,True,368.85268445641344,yes,,,,,,,,
1281075126,1281110206,0,1237282327,secondary,False,False,166.67096267807113,,上黒丸大谷線,272,2,,,,,
1281075134,1281116833,0,112773468,trunk,False,False,34.28942549533483,,国道249号,249,2,50,,,,
1281075134,4598361980,0,112773468,trunk,False,True,59.8726807337847,,国道249号,249,2,50,,,,
1281075134,4598361985,0,464760931,residential,False,True,154.408312827475,,,,,,,,,
1281075156,9572654228,0,112770686,unclassified,False,True,605.0579161625639,,,,,,,,,
1281075156,1281145136,0,"[112770795, 112771332, 112771950]",unclassified,False,False,159.38228044801215,yes,,,,,,,,
1281075156,11486507916,0,"[112774664, 112772957]",unclassified,False,True,311.78296025954216,,,,,,,,,
1281075191,4598080924,0,112771037,tertiary,False,False,72.43062123090907,,,,2,,,,,
1281075191,1281082184,0,112771037,tertiary,False,True,259.2506107742906,,,,2,,,,,
1281075191,1281117380,0,112771838,unclassified,False,True,66.39276188511208,,,,,,,,,
1281075195,1281109757,0,"[738827960, 112773393, 112773513, 738827961]",unclassified,False,False,1168.6066408147494,yes,,,,,,,,
1281075196,1281084722,0,112771770,unclassified,False,False,20.547953639239534,,,,,,,,,
1281075216,1281076668,0,112773721,unclassified,False,True,44.32992059470188,,,,,,,,,
1281075216,11492079761,0,112773662,unclassified,False,False,78.5987029248835,,,,,,,,,
1281075216,1281148226,0,112774756,unclassified,False,False,69.03529153124798,,,,,,,,,
1281075237,1281069863,0,112773728,trunk,False,False,95.18140374362211,,国道249号,249,2,50,,,,
1281075237,11491584808,0,112773728,trunk,False,True,23.500511127085936,,国道249号,249,2,50,,,,
1281075237,1281073188,0,1237252550,residential,False,True,167.89208964634602,,,,,,,,,
1281075269,1281146589,0,112773436,unclassified,False,True,99.91974050794165,,,,,,,,,
1281075269,1281116389,0,372681879,unclassified,False,False,92.70105584890582,,,,,,,,,
1281075269,5445243309,0,565383140,unclassified,False,False,242.20488839769897,,,,,,,,,
1281075287,1281108204,0,"[112771268, 112770753, 112773003, 112772684]",unclassified,False,False,1832.0431783878864,,,,,,,,,
1281075287,1281108204,1,112771311,trunk,False,True,637.9778127394263,,大谷道路,249,2,,,,,
1281075287,1281147102,0,"[112772516, 112773373, 112771311]",trunk,False,False,1205.7657739490433,yes,大谷道路,249,2,,,,,
1281075287,1281094243,0,372760205,unclassified,False,True,765.3730461826171,,,,,,,,,
1281075311,1281123668,0,"[112773664, 112770893]",unclassified,False,True,1926.7853416102384,,,,,,,,,
1281075311,1281105949,0,"[112772143, 112774279]",unclassified,False,True,985.5911149855592,,,,,,,,,
1281075311,1281128879,0,"[112771856, 112774934]",unclassified,False,"[False, True]",103.59521019035303,yes,,,,,,,,
1281075312,1281111230,0,112774530,unclassified,False,False,106.8330321010506,,,,,,,,,
